dimension_reduction_type,model,max_depth,min_samples_split,rmse,mae,r2,spearman_r,within_1_acc
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,2,1.7555108036745835,1.2272727272727273,-0.17749218478638418,0.3652086871600885,0.6545454545454545
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,5,1.7093075649414644,1.244245941660782,-0.11632705339448779,0.39073322446814474,0.6090909090909091
"Lasso->PCA (top-100, 95%var)",Decision Tree,20.0,10,1.7282044100959437,1.2841524408372005,-0.14114606855942213,0.35452317508266235,0.6454545454545455
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,2,1.7188791273808215,1.2454545454545454,-0.12886418895449814,0.3927531025032854,0.6363636363636364
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,5,1.7820320972847616,1.281282457349106,-0.21333874099633188,0.36046671855236395,0.6
"Lasso->PCA (top-100, 95%var)",Decision Tree,30.0,10,1.728204410095944,1.2841524408372005,-0.14114606855942236,0.354576043583379,0.6454545454545455
"Lasso->PCA (top-100, 95%var)",Decision Tree,,2,1.7555108036745835,1.2454545454545454,-0.17749218478638418,0.35002159003424493,0.6454545454545455
"Lasso->PCA (top-100, 95%var)",Decision Tree,,5,1.7416566470739667,1.2753188803499997,-0.15898043206899093,0.3952106288793841,0.6090909090909091
"Lasso->PCA (top-100, 95%var)",Decision Tree,,10,1.6646401243496771,1.2493771774234235,-0.05874589022382759,0.3963559922034267,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,2,1.8030024591196692,1.3231205014956688,-0.2420630963357877,0.36295429786593025,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,5,1.7742220934405069,1.3170770819213482,-0.20272679421245443,0.34994331081372665,0.6181818181818182
"Ridge->PCA (top-100, 95%var)",Decision Tree,10.0,10,1.7089827695159812,1.2925341314997933,-0.11590285416907409,0.38769206078802376,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,2,1.7606816861659011,1.245454545454546,-0.18443904133379685,0.4292851637956756,0.6090909090909091
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,5,1.7003508856429816,1.235663842711562,-0.10465871751912448,0.42700729598545534,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Decision Tree,20.0,10,1.7480352041143592,1.2847930608634615,-0.16748516231519384,0.3911771804067138,0.6363636363636364
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,2,1.7888543819998322,1.3090909090909095,-0.22264675234456455,0.38169625537429247,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,5,1.8465201591456972,1.3073321110183085,-0.3027441361391441,0.38368705669986003,0.6181818181818182
"Ridge->PCA (top-100, 95%var)",Decision Tree,30.0,10,1.7116046155524587,1.2434581471185526,-0.11932941854064882,0.4009733749612375,0.6545454545454545
"Ridge->PCA (top-100, 95%var)",Decision Tree,,2,1.7215215257545764,1.254545454545455,-0.1323376172282047,0.450029761512012,0.6090909090909091
"Ridge->PCA (top-100, 95%var)",Decision Tree,,5,1.7410501950051278,1.2581585572993,-0.15817344900317232,0.41420884722892265,0.6272727272727273
"Ridge->PCA (top-100, 95%var)",Decision Tree,,10,1.7418662855444569,1.3058757054915604,-0.1592594555012461,0.3900692030132897,0.6181818181818182
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,2,1.758970197825851,1.2431801673403022,-0.18213746874729564,0.345981739693419,0.6181818181818182
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,5,1.7843908804506308,1.2982502519993826,-0.2165529335390468,0.3079370283493223,0.6090909090909091
"ElasticNet (top-200, l1r=0.5)",Decision Tree,10.0,10,1.6735073708905346,1.2381163009763154,-0.07005544024572585,0.3749095545179258,0.6272727272727273
"ElasticNet (top-200, l1r=0.5)",Decision Tree,20.0,2,1.7162326606420661,1.2181818181818187,-0.12539076068079202,0.34630979220881714,0.6272727272727273
