dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var)",Random Forest,50,,1.2732135434689373,1.0449090909090908,0.380625217089267,0.5975603308365854,0.7363636363636363
"Ridge->PCA (top-100, 95%var)",Random Forest,100,10.0,1.2502051386341368,1.0441103474882576,0.40280855243698444,0.6043444678568952,0.7818181818181819
"Ridge->PCA (top-100, 95%var)",Random Forest,100,20.0,1.246098274250835,1.0300909090909092,0.40672559916637707,0.6247839981064345,0.7727272727272727
"Ridge->PCA (top-100, 95%var)",Random Forest,100,30.0,1.2431996840996438,1.0414545454545454,0.4094824591872178,0.6353780232018348,0.7909090909090909
"Ridge->PCA (top-100, 95%var)",Random Forest,100,,1.2328654722747625,1.0273636363636363,0.4192591177492183,0.6277435777921866,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,10.0,1.2734475688406022,1.0244179509546105,0.38039750550724405,0.6184734673801977,0.7181818181818181
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,20.0,1.3131848862420499,1.0536363636363635,0.3411253907606807,0.5828934604988614,0.7181818181818181
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,30.0,1.303561554846079,1.0509090909090908,0.35074678707884677,0.5809980850971905,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,,1.2213628751224073,0.9754545454545455,0.4300451545675581,0.6590093591257316,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,10.0,1.319425812122973,1.1005993012507014,0.3348478912587691,0.5583448643953328,0.7363636363636363
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,20.0,1.2190253185527884,0.9940909090909092,0.4322247308093088,0.6584428004481566,0.7909090909090909
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,30.0,1.2508633382224816,1.031363636363636,0.4021795762417506,0.6230807283716561,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,,1.2737649990195494,1.0522727272727272,0.3800885724209795,0.6307452400933465,0.7363636363636363
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,10.0,1.23447892209341,1.0233925428643318,0.41773809308711407,0.6528814333353999,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,20.0,1.2338174316103068,1.0247272727272725,0.4183619312261202,0.6499803748242001,0.7909090909090909
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,30.0,1.2390069337248206,1.006727272727273,0.41345883987495646,0.6423212627119645,0.7909090909090909
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,,1.2393458685202376,1.0287272727272727,0.413137895102466,0.6510271061877717,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,10.0,1.2309791792656173,1.0201649136448043,0.42103483370475936,0.6643713276996475,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,20.0,1.2372550262577235,1.0245454545454546,0.4151163598471691,0.6680324737737808,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,30.0,1.2338726912375597,1.0114545454545454,0.41830982980201437,0.6581966264708771,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,,1.223275409412258,0.999909090909091,0.42825877040639104,0.6795657487491953,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,10.0,1.394621660422962,1.0890908223581584,0.2568716452612053,0.5172343650465524,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,20.0,1.3313697662728619,1.069090909090909,0.3227509551927751,0.5561197052881921,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,30.0,1.3866571969373622,1.0863636363636364,0.2653351858284123,0.5525263447550257,0.7363636363636363
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,,1.2958675577668912,1.0054545454545456,0.3583883292810004,0.6197117580114494,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,10.0,1.3261538368488999,1.064438768298375,0.328047100073649,0.5636746476893925,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,20.0,1.3219905789789468,1.0522727272727272,0.3322594650920456,0.5643314610389805,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,30.0,1.3313868367574127,1.0627272727272727,0.3227335880514066,0.5572660655794146,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,,1.3742105171532293,1.0918181818181816,0.27846474470302174,0.5175527516571029,0.7272727272727273
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,10.0,1.3262077113563013,1.0636232065280546,0.327992503290375,0.5624561491172528,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,20.0,1.3263661910374798,1.0554545454545454,0.32783188607155267,0.5718216960517151,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,30.0,1.3033690609688835,1.0439999999999998,0.3509385203195554,0.5806735211128617,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,,1.3118342467358788,1.046181818181818,0.34248002778742614,0.5925261733775881,0.7818181818181819
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,10.0,1.2991008934452506,1.0314667118733007,0.3551825479384254,0.5927300842679949,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,20.0,1.2813799379787971,1.0207272727272727,0.37265439388676613,0.6092039591842181,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,30.0,1.2937865497691792,1.0361818181818183,0.36044737756165324,0.5910482078312274,0.7545454545454545
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,,1.2875600603820039,1.0165454545454546,0.3665883987495657,0.6009380531355804,0.7545454545454545
"Lasso (alpha=1.0, top-100)",Random Forest,10,10.0,1.3661499027197104,1.1110843268832973,0.28690444169114937,0.51762895481882,0.6454545454545455
"Lasso (alpha=1.0, top-100)",Random Forest,10,20.0,1.3612160338862789,1.1509090909090909,0.29204584925321286,0.5185715071430744,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,10,30.0,1.3973351260687088,1.1581818181818182,0.25397707537339365,0.4698625873598071,0.6272727272727273
"Lasso (alpha=1.0, top-100)",Random Forest,10,,1.393132506913173,1.1554545454545453,0.2584577978464745,0.4938330741895343,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,20,10.0,1.3736715563436896,1.127070914314001,0.27903060118844614,0.515471961555356,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,20,20.0,1.3163223562085942,1.123181818181818,0.33797325460229266,0.5500227963555273,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Random Forest,20,30.0,1.3851156827303106,1.1472727272727272,0.2669676971170546,0.47932313960079537,0.6636363636363637
"Lasso (alpha=1.0, top-100)",Random Forest,20,,1.382002828572293,1.1677272727272727,0.2702587704063911,0.4896993746833921,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,50,10.0,1.3558069070083192,1.1377424077559481,0.29766113025334806,0.5013411612367947,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Random Forest,50,20.0,1.3411975652717645,1.1114545454545455,0.3127155262243836,0.5286552325347227,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Random Forest,50,30.0,1.3164304352714922,1.1039999999999999,0.3378645362973257,0.5590999255481219,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,50,,1.3612614470676554,1.1436363636363636,0.2919986106286906,0.4768248876005574,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,100,10.0,1.3372132292862628,1.1159747374127997,0.3167929341312906,0.521476140646373,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,100,20.0,1.3289671314083116,1.1168181818181817,0.32519312261201805,0.5356934904739031,0.6636363636363637
"Lasso (alpha=1.0, top-100)",Random Forest,100,30.0,1.3265406137770528,1.1053636363636363,0.3276550885724211,0.5444291259158323,0.7
"Lasso (alpha=1.0, top-100)",Random Forest,100,,1.3533282206202872,1.1228181818181817,0.3002268148662731,0.5116657130612657,0.6818181818181818
"Ridge (alpha=1.0, top-100)",Random Forest,10,10.0,1.338993115410736,1.1028540556853732,0.31497296997947777,0.4733846132149341,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,10,20.0,1.3331439259407543,1.0745454545454542,0.32094477249044817,0.5252996656945222,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,10,30.0,1.3098230276019593,1.0672727272727272,0.34449461618617594,0.5510540427994305,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,10,,1.3352902306240393,1.0427272727272727,0.3187565126780132,0.5490912291564561,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,20,10.0,1.3522870389034969,1.1271425763821634,0.30130314027612837,0.5161139039878745,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,20,20.0,1.318349519112991,1.0809090909090906,0.3359326154914901,0.5354519151537476,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,20,30.0,1.3047552887941722,1.0531818181818182,0.34955713789510257,0.5620832667467298,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,20,,1.336549152243806,1.0872727272727274,0.31747134421674195,0.49345393194128584,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,50,10.0,1.2984820001103325,1.0625254418711065,0.3557967853172691,0.5519864663613873,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,50,20.0,1.2671098108401153,1.0416363636363637,0.38654949635290037,0.5947604374663741,0.7636363636363637
"Ridge (alpha=1.0, top-100)",Random Forest,50,30.0,1.2815374289571813,1.0307272727272727,0.3725001736714135,0.5840500542304948,0.7454545454545455
"Ridge (alpha=1.0, top-100)",Random Forest,50,,1.2856650207011722,1.0489090909090908,0.3684515456755819,0.5643162596906454,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,100,10.0,1.3135997901868466,1.0871468748388415,0.3407089789312887,0.5509017047846667,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,100,20.0,1.2820097858086306,1.0347272727272727,0.37203751302535604,0.5772992937331508,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,100,30.0,1.2758918449461145,1.0469090909090908,0.3780166724557139,0.5708663076704673,0.7636363636363637
"Ridge (alpha=1.0, top-100)",Random Forest,100,,1.2835051439497445,1.0483636363636366,0.37057172629385204,0.5650385050274984,0.7727272727272727
PCA (n_components=50),Random Forest,10,10.0,1.2467315579160534,0.9760037249996877,0.4061224261013656,0.5897325828092004,0.7545454545454545
PCA (n_components=50),Random Forest,10,20.0,1.2481622854857821,1.0263636363636361,0.4047585967349775,0.616705021637445,0.7636363636363637
PCA (n_components=50),Random Forest,10,30.0,1.2252643499558482,0.9945454545454543,0.4263980548801667,0.6298173275014042,0.7727272727272727
PCA (n_components=50),Random Forest,10,,1.2331408531211525,0.9790909090909091,0.41899965265717276,0.6329394414547814,0.8
PCA (n_components=50),Random Forest,20,10.0,1.2764980720551518,1.010022458641198,0.3774254738601699,0.6045251256529526,0.7818181818181819
PCA (n_components=50),Random Forest,20,20.0,1.2579203616937107,1.0263636363636361,0.39541507467870807,0.6073097028884823,0.7818181818181819
PCA (n_components=50),Random Forest,20,30.0,1.2984606270503547,1.0436363636363637,0.3558179923584579,0.5679838464954173,0.7636363636363637
PCA (n_components=50),Random Forest,20,,1.247515713145712,0.9995454545454544,0.4053751302535604,0.6031386045778593,0.7727272727272727
PCA (n_components=50),Random Forest,50,10.0,1.2492510407376571,1.0140228467531929,0.4037197016107915,0.6008541588545937,0.7818181818181819
PCA (n_components=50),Random Forest,50,20.0,1.251208869998785,0.999090909090909,0.4018492532129213,0.6078367564274804,0.7909090909090909
PCA (n_components=50),Random Forest,50,30.0,1.2395893748261226,1.000727272727273,0.4129072594650922,0.626274388647359,0.8
PCA (n_components=50),Random Forest,50,,1.252350517300096,1.014727272727273,0.40075720736366804,0.596263209318725,0.7727272727272727
PCA (n_components=50),Random Forest,100,10.0,1.2387492955463513,0.9934283355877644,0.41370274437713117,0.6271674923765683,0.7818181818181819
PCA (n_components=50),Random Forest,100,20.0,1.2388128481442517,1.0048181818181816,0.4136425842306357,0.622858904328943,0.7818181818181819
PCA (n_components=50),Random Forest,100,30.0,1.2171841572774733,0.9857272727272727,0.4339385203195554,0.6271668421389129,0.7545454545454545
PCA (n_components=50),Random Forest,100,,1.2255165886641068,1.0005454545454544,0.42616186175755466,0.6245530777943443,0.7727272727272727
"Lasso->PCA (top-100, 95%var)",Random Forest,10,10.0,1.442310604376872,1.1534601182985766,0.20518031696846983,0.44036225432130044,0.7
"Lasso->PCA (top-100, 95%var)",Random Forest,10,20.0,1.4514256314521814,1.1754545454545455,0.19510246613407434,0.44179913186634107,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Random Forest,10,30.0,1.459358514117512,1.1936363636363634,0.1862799583188608,0.4235903891457388,0.6727272727272727
"Lasso->PCA (top-100, 95%var)",Random Forest,10,,1.4287947877335447,1.1236363636363635,0.22000694685654765,0.4756361279928305,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Random Forest,20,10.0,1.3973818316735223,1.1398532876397451,0.25392720325099927,0.4866698755758655,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Random Forest,20,20.0,1.436077359273581,1.1536363636363638,0.2120354289683919,0.441656449380913,0.6818181818181818
"Lasso->PCA (top-100, 95%var)",Random Forest,20,30.0,1.4107299851173118,1.1440909090909088,0.23960576589093452,0.45211927450105244,0.7363636363636363
"Lasso->PCA (top-100, 95%var)",Random Forest,20,,1.3976115990568272,1.12,0.25368183397012867,0.49059924087885154,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Random Forest,50,10.0,1.4208133549259807,1.1443217778030497,0.2286968918063138,0.4532145491284417,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Random Forest,50,20.0,1.394644301344514,1.1465454545454543,0.25684751649878435,0.4752561810970046,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Random Forest,50,30.0,1.374021304585393,1.1225454545454545,0.27866342480027795,0.4858311372792496,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Random Forest,50,,1.3622361295778616,1.124,0.2909843695727684,0.5042337423117902,0.7454545454545455
"Lasso->PCA (top-100, 95%var)",Random Forest,100,10.0,1.3927727811481052,1.1411332895094715,0.2588407009733482,0.4738935925568728,0.7272727272727273
"Lasso->PCA (top-100, 95%var)",Random Forest,100,20.0,1.4176696627660734,1.1643636363636365,0.23210628690517554,0.46094385602379895,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Random Forest,100,30.0,1.4089193150651447,1.141181818181818,0.2415564432094478,0.46497291837863525,0.7181818181818181
"Lasso->PCA (top-100, 95%var)",Random Forest,100,,1.4083210506905666,1.1515454545454546,0.24220041681139304,0.46721147673746416,0.7181818181818181
"Ridge->PCA (top-100, 95%var)",Random Forest,10,10.0,1.3643316544793758,1.1420406925763844,0.28880133735468105,0.4849380023158942,0.7272727272727273
"Ridge->PCA (top-100, 95%var)",Random Forest,10,20.0,1.467341442572556,1.2,0.17735324765543592,0.3695029111081986,0.6727272727272727
"Ridge->PCA (top-100, 95%var)",Random Forest,10,30.0,1.4443620800138095,1.2018181818181817,0.20291767974991315,0.4029957721928633,0.6636363636363637
"Ridge->PCA (top-100, 95%var)",Random Forest,10,,1.344923113719956,1.1027272727272726,0.3088919763806879,0.5371845997310707,0.7454545454545455
"Ridge->PCA (top-100, 95%var)",Random Forest,20,10.0,1.4430956430348256,1.2117066377671544,0.20431485292090779,0.43208622048713435,0.6454545454545455
"Ridge->PCA (top-100, 95%var)",Random Forest,20,20.0,1.4330196978916425,1.209090909090909,0.21538728725251832,0.4079330688045271,0.6636363636363637
"Ridge->PCA (top-100, 95%var)",Random Forest,20,30.0,1.3761276367863822,1.1463636363636363,0.2764501563042723,0.4718746094019797,0.6727272727272727
"Ridge->PCA (top-100, 95%var)",Random Forest,20,,1.356047062739209,1.1627272727272728,0.297412295936089,0.4969256479072642,0.6909090909090909
"Ridge->PCA (top-100, 95%var)",Random Forest,50,10.0,1.3641160325526516,1.1523227950021386,0.28902611834181824,0.49206901935617614,0.7
"Ridge->PCA (top-100, 95%var)",Random Forest,50,20.0,1.3962716589025739,1.180909090909091,0.2551121917332406,0.45560225411794253,0.6909090909090909
"Ridge->PCA (top-100, 95%var)",Random Forest,50,30.0,1.376469792951916,1.1716363636363636,0.2760903091351167,0.4765196092940795,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Random Forest,50,,1.3848793843114675,1.167272727272727,0.2672177839527614,0.4700490535241308,0.7181818181818181
"Ridge->PCA (top-100, 95%var)",Random Forest,100,10.0,1.3826826127470622,1.1656340987826994,0.26954069873138387,0.48982360260040225,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Random Forest,100,20.0,1.3754017594870236,1.165727272727273,0.2772132684960056,0.500955651311887,0.6909090909090909
"Ridge->PCA (top-100, 95%var)",Random Forest,100,30.0,1.377945110399078,1.1727272727272726,0.2745376866967698,0.488533879910285,0.7090909090909091
"Ridge->PCA (top-100, 95%var)",Random Forest,100,,1.3742895685341638,1.1675454545454547,0.2783817297672804,0.491440257841339,0.7181818181818181
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,10.0,1.2751992167654753,0.9951760873130998,0.3786917864941961,0.5848023884807907,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,20.0,1.2557504094799614,0.9763636363636364,0.3974991316429317,0.5921545658371151,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,30.0,1.2928474563747052,1.0418181818181815,0.3613754775963878,0.5602414308882767,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,10,,1.335800747253735,1.0927272727272728,0.3182354984369573,0.5273005444939721,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,10.0,1.271376997925551,1.0074006550225407,0.38241076139645547,0.6060033848419569,0.7818181818181819
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,20.0,1.3085210249465893,1.0427272727272727,0.34579715178881576,0.5539637204547382,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,30.0,1.2940247292845681,1.0454545454545454,0.3602118791246962,0.5633563855786949,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,20,,1.3111237373129412,1.0336363636363635,0.3431920805835361,0.5563236760430968,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,10.0,1.258981367984637,1.0106739863016647,0.3943947574068376,0.5868883121333633,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,20.0,1.2966600451649894,1.0547272727272725,0.3576033344911429,0.5651131886712094,0.7545454545454545
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,30.0,1.2717232403317948,1.0283636363636361,0.3820743313650574,0.5777976695444845,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,50,,1.261377313603161,1.0205454545454544,0.39208753039249755,0.6005111284143833,0.8
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,10.0,1.2834792736145861,1.0278926165036113,0.3705970995560792,0.5680766070747238,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,20.0,1.2845091032622682,1.0372727272727271,0.369586662035429,0.5744769443328892,0.7727272727272727
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,30.0,1.2662248830857237,1.0214545454545454,0.3874060437651963,0.5872012891056814,0.7636363636363637
"ElasticNet (top-200, l1r=0.5)",Random Forest,100,,1.2988708382843364,1.0589090909090908,0.3554109065647796,0.5533652297001748,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,10.0,1.284645997783357,1.0132985330908935,0.3694522842713176,0.5891220003283272,0.8
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,20.0,1.2550986922440512,1.0127272727272725,0.3981243487321987,0.580736726774701,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,30.0,1.2934801541155971,1.0254545454545454,0.36075026050712067,0.5511699823663678,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,10,,1.2765008991201476,1.0472727272727271,0.37742271622091006,0.5626190031318218,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,10.0,1.2720521699174916,1.0050112458336706,0.38175463866239023,0.5938735408499907,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,20.0,1.3077478969774476,1.062676955917731,0.34656998323937804,0.5593254650709927,0.7727272727272727
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,30.0,1.275592553927924,1.0272727272727273,0.378308440430705,0.5697114940628477,0.7909090909090909
"ElasticNet->PCA (top-200, 95%var)",Random Forest,20,,1.2337396955450677,0.9968181818181818,0.41843522056269555,0.6198788511001364,0.8272727272727273
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,10.0,1.2925210432967582,1.0480013252041278,0.36169791173968946,0.5753011608051376,0.8
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,20.0,1.2225190089617124,0.9796363636363639,0.4289656130600904,0.6264305837740135,0.8090909090909091
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,30.0,1.2424726080755994,0.9905454545454544,0.41017297672803044,0.6240610515145804,0.8090909090909091
"ElasticNet->PCA (top-200, 95%var)",Random Forest,50,,1.2559458587057009,1.0027272727272725,0.3973115665161515,0.6029789132544846,0.8181818181818182
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,10.0,1.2586030576149458,1.0145737004434263,0.39475865845729086,0.5975713318933802,0.8272727272727273
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,20.0,1.264765519051582,1.0171818181818184,0.38881729767280315,0.5953934646028871,0.8090909090909091
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,30.0,1.2895376197409956,1.0474545454545454,0.36464119485932645,0.5753696063537876,0.7636363636363637
"ElasticNet->PCA (top-200, 95%var)",Random Forest,100,,1.2593223285849922,1.009090909090909,0.3940666898228553,0.597272632389593,0.7727272727272727
"Lasso (alpha=1.0, top-100)",Random Forest,10,10.0,1.3471780217954463,1.1103794621033618,0.2855234145254695,0.49400723169694305,0.7
"Lasso (alpha=1.0, top-100)",Random Forest,10,20.0,1.3503534890740816,1.0945454545454547,0.28215122332118703,0.5138022692915083,0.7181818181818181
"Lasso (alpha=1.0, top-100)",Random Forest,10,30.0,1.4266298494258163,1.2018181818181817,0.19876366475793883,0.44459055637234557,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,10,,1.3181943573071324,1.0727272727272728,0.315935710567413,0.5411114276696348,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Random Forest,20,10.0,1.3850106834592573,1.128507612763934,0.24483079844856315,0.4574504647693253,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Random Forest,20,20.0,1.3050339598507146,1.0813636363636363,0.3295264510671526,0.574077796484941,0.7272727272727273
"Lasso (alpha=1.0, top-100)",Random Forest,20,30.0,1.297716525986389,1.076818181818182,0.33702417360749615,0.5808414656479616,0.7545454545454545
"Lasso (alpha=1.0, top-100)",Random Forest,20,,1.3285843456989712,1.0918181818181818,0.3051096434148882,0.5107132869387829,0.6727272727272727
"Lasso (alpha=1.0, top-100)",Random Forest,50,10.0,1.3248726076290107,1.098111225528917,0.30898692542969475,0.5318187067722627,0.6454545454545455
"Lasso (alpha=1.0, top-100)",Random Forest,50,20.0,1.292266507835256,1.071818181818182,0.3425810775637689,0.5705671079829986,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,50,30.0,1.2896356074488637,1.0721818181818181,0.3452552056220721,0.5702014544782251,0.7363636363636363
"Lasso (alpha=1.0, top-100)",Random Forest,50,,1.3497056918252417,1.1045454545454545,0.28283979698073947,0.5061790455734115,0.6545454545454545
"Lasso (alpha=1.0, top-100)",Random Forest,100,10.0,1.289793317288554,1.0633424391850683,0.3450950580427261,0.5658489787412291,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,100,20.0,1.3003006645317914,1.0652727272727274,0.33438118167621045,0.545764450355402,0.6909090909090909
"Lasso (alpha=1.0, top-100)",Random Forest,100,30.0,1.2860549260149323,1.0555454545454546,0.3488859643414889,0.5652502090388779,0.6818181818181818
"Lasso (alpha=1.0, top-100)",Random Forest,100,,1.3044553025549157,1.0705454545454545,0.33012090057261856,0.5382254377593094,0.6636363636363637
"Ridge (alpha=1.0, top-100)",Random Forest,10,10.0,1.3161851121478905,1.0521131687153682,0.31801947819426635,0.5019130554950392,0.7454545454545455
"Ridge (alpha=1.0, top-100)",Random Forest,10,20.0,1.3048510886826756,1.0463636363636362,0.32971434148880807,0.5134602548865651,0.7272727272727273
"Ridge (alpha=1.0, top-100)",Random Forest,10,30.0,1.2531777788703986,0.9954545454545456,0.3817510411244144,0.5597759108917711,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,10,,1.2661322636639938,0.990909090909091,0.3689029151483605,0.55883902861227,0.8
"Ridge (alpha=1.0, top-100)",Random Forest,20,10.0,1.2857766133634452,1.02833768340152,0.3491677464987091,0.5511719793517781,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,20,20.0,1.2758152473828432,1.004090909090909,0.3592131376887039,0.5453315832522597,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Random Forest,20,30.0,1.227506711701703,0.9981818181818183,0.40682099167100483,0.577522186427585,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Random Forest,20,,1.281981775505125,1.035,0.35300380661114017,0.5495518699416101,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Random Forest,50,10.0,1.2575119212085082,1.004958395267504,0.37746719133991724,0.5495315535623623,0.7363636363636363
"Ridge (alpha=1.0, top-100)",Random Forest,50,20.0,1.2519265154153418,1.0125454545454549,0.3829850338365436,0.5776719065403344,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,50,30.0,1.242683313713441,1.0003636363636363,0.3920624674648623,0.5793528888752376,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Random Forest,50,,1.2446686306001287,0.9985454545454547,0.3901184279021346,0.568740483057459,0.7545454545454545
"Ridge (alpha=1.0, top-100)",Random Forest,100,10.0,1.2179255903251103,0.9860362245120985,0.4160447944696092,0.5842860503484864,0.7727272727272727
"Ridge (alpha=1.0, top-100)",Random Forest,100,20.0,1.2120703549936966,0.9803636363636362,0.421646082769391,0.6089128487504267,0.7909090909090909
"Ridge (alpha=1.0, top-100)",Random Forest,100,30.0,1.2309493749282965,0.9925454545454546,0.40348906819364927,0.5677349038928459,0.7818181818181819
"Ridge (alpha=1.0, top-100)",Random Forest,100,,1.2230936929843854,0.9827272727272727,0.4110784096824571,0.5935806194555159,0.7727272727272727
PCA (n_components=50),Random Forest,10,10.0,1.3100715077747118,1.0574270060366024,0.32434028496402956,0.5679932191056799,0.7181818181818181
PCA (n_components=50),Random Forest,10,20.0,1.3054779688959623,1.0354545454545454,0.3290701457574182,0.5645297264043171,0.7272727272727273
PCA (n_components=50),Random Forest,10,30.0,1.3417762989275213,1.0745454545454545,0.29124154086413323,0.49896730936472794,0.6818181818181818
PCA (n_components=50),Random Forest,10,,1.2857611824058999,0.9936363636363634,0.34918336803748073,0.5809540085379467,0.7545454545454545
PCA (n_components=50),Random Forest,20,10.0,1.3207630149702048,1.0709048967872914,0.31326715269620187,0.5069809438889767,0.6818181818181818
PCA (n_components=50),Random Forest,20,20.0,1.3467637978772398,1.0709090909090908,0.2859627147319108,0.5125541979363049,0.7272727272727273
