dimension_reduction_type,model,n_estimators,max_depth,learning_rate,rmse,mae,r2,spearman_r,within_1_acc,qwk
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.3315475359476692,1.1160148157293757,0.3083386904438663,0.5655662326400658,0.7155963302752294,0.4831419044090405
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.3165681445382835,1.098959267683012,0.3238129990566915,0.5880157339440587,0.7339449541284404,0.48049921996879885
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.3334857481218882,1.1011267156842217,0.30632364851860217,0.5799083110866505,0.7431192660550459,0.5023800805565727
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2792626695743334,1.0525624904098083,0.3615901402402416,0.6065253122103287,0.7614678899082569,0.45253777605579226
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2882361583649475,1.0620219866419252,0.35260237519503546,0.6083364441001122,0.7798165137614679,0.5259786476868329
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.2865602528629005,1.0818892919423324,0.3542857179493544,0.6150357356191285,0.7339449541284404,0.503564727954972
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.319767397716549,1.0979024972671636,0.3205227450485566,0.5803492411017025,0.7064220183486238,0.4733161575266839
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.3041863985621165,1.0869296586295147,0.3364716775337552,0.600366515548473,0.7431192660550459,0.4974619289340101
"Ridge->PCA (top-100, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.3272285745734917,1.09522407705761,0.3128183109087852,0.5881010752372945,0.7522935779816514,0.5089710728670817
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.05,1.2007345485601295,1.0213249302469602,0.4375626601656758,0.6765336197614923,0.8073394495412844,0.48033472803347277
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,2,0.1,1.1578504123748916,0.9746931317698844,0.47702004736257164,0.6978357547897585,0.8532110091743119,0.575019040365575
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.05,1.2072207870900389,1.0115395726215333,0.4314697962975299,0.6573270876004627,0.7981651376146789,0.48120300751879697
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,3,0.1,1.1869516622105052,0.9538541850395211,0.4504006656971077,0.6684451616359143,0.8073394495412844,0.5575888051668461
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.05,1.2158495729117464,0.9922299319265558,0.4233134464307162,0.6467921790687895,0.7614678899082569,0.5103448275862069
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,50,5,0.1,1.2041992717198964,0.9587725768318686,0.4343121479612071,0.6498028302468328,0.7706422018348624,0.5585143658023826
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.05,1.171971357716355,0.976242570137491,0.4641859123668042,0.6842949362629995,0.8256880733944955,0.535796766743649
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,2,0.1,1.1548525457541747,0.9641641117364973,0.4797247049734361,0.705151400093256,0.8532110091743119,0.5763939174511223
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.05,1.1797888793311866,0.9624106732847568,0.4570138795854013,0.6758177011349025,0.8165137614678899,0.5445142223864057
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,3,0.1,1.1853710265128037,0.9438571907786448,0.4518634681519833,0.6707778236510282,0.7889908256880734,0.5526590198123045
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.05,1.1986678016591914,0.9622059821321451,0.4394971680632931,0.658773148402515,0.7889908256880734,0.54700222057735
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,100,5,0.1,1.1998115643853688,0.9535475962130143,0.4384269998233358,0.6554448379663158,0.7798165137614679,0.5584186374867631
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.05,1.152181051758031,0.9403386323433559,0.4821290027444405,0.6960198817170173,0.8256880733944955,0.5466666666666666
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,2,0.1,1.1448894255545874,0.9392260123790995,0.48866299851760897,0.701149841677085,0.8073394495412844,0.5482123510292524
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.05,1.1667523298988225,0.9383612745144231,0.4689474657547813,0.6798429654658613,0.7889908256880734,0.5369978858350951
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,3,0.1,1.1959919592468988,0.954238703239136,0.4419968484444633,0.6650931452849275,0.7798165137614679,0.5551794177386593
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.05,1.1945875874763652,0.9547877235161412,0.44330652912933155,0.6615135521519782,0.7798165137614679,0.5504921618665695
"ElasticNet (top-200, l1r=0.5) + SMOTE",Gradient Boosting,200,5,0.1,1.1998686561924128,0.953278600552963,0.43837355479726814,0.654539272021424,0.7889908256880734,0.5675201683619783
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.05,1.2935045653827886,1.0568716330377559,0.34729631616843515,0.5916664448213711,0.7339449541284404,0.3506711409395974
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,2,0.1,1.245506647155995,1.0127826191317002,0.3948371891531337,0.608023526024914,0.7889908256880734,0.4566173530587765
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.05,1.2611622384400476,1.024187698693833,0.37952819781990543,0.6153344301454541,0.7889908256880734,0.4389027431421447
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,3,0.1,1.2545198621846316,1.00577669896961,0.3860468733477903,0.6084360089422207,0.7706422018348624,0.42553191489361697
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.05,1.296780445834207,1.0546413545197095,0.34398610477618463,0.5882954637385541,0.7889908256880734,0.47058823529411764
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,50,5,0.1,1.2537831576326293,1.0239739765489315,0.38676773759516236,0.6158369955389542,0.7614678899082569,0.4763764154627098
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.05,1.2609871268484603,1.0171016066123775,0.37970049010457063,0.5983941834381327,0.7981651376146789,0.47881849980567437
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,2,0.1,1.251576711539914,1.0131278271020978,0.38892420833630925,0.5891441354879552,0.7431192660550459,0.4225352112676056
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.05,1.2406641165267,0.9938947017927107,0.3995337879600298,0.6166382554587799,0.7981651376146789,0.48160000000000014
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,3,0.1,1.2472794394620381,1.0048692408590283,0.39311324575635753,0.599588961543435,0.7614678899082569,0.4440969507427678
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.05,1.2931072076798713,1.0497239476185614,0.3476972687540145,0.5840900344552084,0.7798165137614679,0.47645429362880887
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,100,5,0.1,1.2618170496066157,1.0313349789525013,0.37888371715259184,0.6058710289621869,0.7614678899082569,0.4784130688448075
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.05,1.2660697006616966,1.0155470611035964,0.3746900158504701,0.5934064589667916,0.7339449541284404,0.39814456899884043
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,2,0.1,1.2615404557880343,1.033544560011302,0.37915598815309337,0.5899359130418659,0.7431192660550459,0.3995317986734296
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.05,1.229738784018164,0.9956751196171798,0.4100626778543348,0.6216212387471636,0.7706422018348624,0.46153846153846156
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,3,0.1,1.256917728293085,1.0269942887137438,0.3836976329964078,0.5977209354581607,0.7798165137614679,0.4661016949152542
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.05,1.2930554380641075,1.0493070216206832,0.3477494976575065,0.5839383166005668,0.7614678899082569,0.43529411764705894
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Gradient Boosting,200,5,0.1,1.2585137880532813,1.0309584742781424,0.3821314526191576,0.6123048142355805,0.7522935779816514,0.4664858581944984
