dimension_reduction_type,model,C,gamma,rmse,mae,r2,spearman_r,within_1_acc
PCA (n_components=50) + SMOTE,SVR (rbf),1.0,auto,1.2398414485683449,1.0194696052811962,0.39483984601719746,0.6200953908619952,0.8
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,scale,1.3184799434416927,1.0622854820485852,0.3156392741013174,0.5658489787412291,0.7636363636363637
PCA (n_components=50) + SMOTE,SVR (rbf),10.0,auto,1.3184799434416927,1.0622854820485852,0.3156392741013174,0.5658489787412291,0.7636363636363637
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.5020187582328046,1.2161999096817535,0.1118450599945695,0.4023025727401979,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.5020187582328046,1.2161999096817535,0.1118450599945695,0.4023025727401979,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.5305121235586103,1.2382516888376043,0.07782876560532836,0.43221397335266015,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.5305121235586103,1.2382516888376043,0.07782876560532836,0.43221397335266015,0.6272727272727273
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.573581698709054,1.2050035468902562,0.025197544039690656,0.427149560419355,0.6727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.573581698709054,1.2050035468902562,0.025197544039690656,0.427149560419355,0.6727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4559903095389986,1.2181510890292866,0.1654449454774607,0.4604833603000435,0.5818181818181818
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4559903095389988,1.2181510890292866,0.16544494547746047,0.4604833603000435,0.5818181818181818
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.334416249427512,1.1107149459996868,0.2989957250940959,0.5081940045460434,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),1.0,auto,1.3344162494275116,1.1107149459996861,0.2989957250940962,0.5081940045460434,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,scale,1.3590164724615785,1.1098018398044949,0.2729111840738828,0.5147113228290672,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",SVR (rbf),10.0,auto,1.3590164724615783,1.1098018398044946,0.27291118407388326,0.5147113228290672,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,scale,1.3621882208986589,1.130812646326371,0.26951338284825144,0.5850965153265497,0.6636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),0.1,auto,1.3433892573150077,1.1113320254315788,0.28953650996553404,0.5949624345108299,0.6818181818181818
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,scale,1.267968240262868,1.0425638353372968,0.3670713220453118,0.6033892855391981,0.7
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),1.0,auto,1.2655195061931772,1.0307653923698212,0.3695136189250191,0.6137625684963959,0.7181818181818181
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,scale,1.3314992655291018,1.0803366550976625,0.30205711352599873,0.517335777254432,0.6545454545454545
"ElasticNet (top-200, l1r=0.5) + SMOTE",SVR (rbf),10.0,auto,1.329202948975785,1.0673404321479496,0.3044623957981627,0.5222433686579263,0.7
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,scale,1.4237080206775374,1.1798992788927996,0.20204226995989194,0.5401994338212748,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),0.1,auto,1.4237080206775374,1.1798992788927998,0.20204226995989194,0.5401994338212748,0.6454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",SVR (rbf),1.0,scale,1.3141330804914266,1.0782757452718952,0.3201443384231253,0.5672004113363641,0.7181818181818181
