dimension_reduction_type,model,n_estimators,max_depth,rmse,mae,r2,spearman_r,within_1_acc
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,20.0,1.3250214406498553,1.1036363636363635,0.31858641262509635,0.5443481735613831,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,30.0,1.3366681780388947,1.0763636363636364,0.3065547215807032,0.5423965044327228,0.6909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,20,,1.3357411970342703,1.1095454545454546,0.30751619835771116,0.5289912004704391,0.7
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,10.0,1.2674332660666756,1.0769057553224206,0.3765305454329444,0.6009221325107305,0.7909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,20.0,1.2860270038165817,1.0707272727272727,0.35810328457788054,0.5935837549778286,0.7636363636363637
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,30.0,1.2888684254732203,1.0714545454545452,0.3552636643571979,0.5830406738898246,0.7727272727272727
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,50,,1.2851077068408774,1.0987272727272728,0.35902065691557616,0.5934896707375681,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,10.0,1.2928163543655886,1.078065069999399,0.3513078353222644,0.5566729744525253,0.7909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,20.0,1.2728711282336909,1.069909090909091,0.37116913651526817,0.5997639828904909,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,30.0,1.2849396873005363,1.0895454545454546,0.3591882537849628,0.5791901289687721,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",Random Forest,100,,1.2599906204557094,1.0659999999999998,0.38383134462406987,0.6115050831978396,0.7636363636363637
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,10.0,1.3310935113018338,1.0546643948874697,0.3230319800580653,0.5548299567153475,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,20.0,1.4416530915458254,1.18,0.20590482806530042,0.4650039495600195,0.6818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,30.0,1.3119728378563054,1.0636363636363637,0.3423410906564778,0.5691591541931114,0.7454545454545455
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,10,,1.4654816149090248,1.1672727272727272,0.17943730461965945,0.4307474701867169,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,10.0,1.384090988888437,1.140992340352268,0.2680518749307438,0.4903007163476634,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,20.0,1.406833969657336,1.1336363636363636,0.24379993053143445,0.48239599848977877,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,30.0,1.3852551455171782,1.1240909090909093,0.2668200764154218,0.5068034811731384,0.7
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,20,,1.3475145470626484,1.0886363636363636,0.3062261201806181,0.5526376688178335,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,10.0,1.370688621498061,1.1080255719403609,0.2821583790153942,0.5153900007744602,0.7181818181818181
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,20.0,1.3570784126872766,1.1139999999999999,0.29634317471344207,0.5270612725276586,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,30.0,1.3458137112745379,1.0847272727272728,0.3079763806877388,0.5282856910980038,0.7090909090909091
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,50,,1.36103703777003,1.0974545454545457,0.2922320250086835,0.5238931723164044,0.7272727272727273
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,100,10.0,1.3548570356781884,1.1037788003737337,0.29864489550560713,0.5238091609306063,0.7545454545454545
"Lasso (alpha=1.0, top-100) + SMOTE",Random Forest,100,20.0,1.346721946060136,1.096909090909091,0.3070420284821117,0.5275997521702686,0.7181818181818181
