dimension_reduction_type,model,alpha,rmse,mae,r2,spearman_r,within_1_acc
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.2847983573212052,1.033972509940001,0.35015771376884663,0.5913693765189859,0.7363636363636363
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.304932077486394,1.077641513350872,0.32963113303875713,0.5901055794846274,0.6727272727272727
PCA (n_components=50) + SMOTE,Poisson Regression,0.1,1.3053325685471615,1.0498192856877941,0.32921958987603617,0.5955758834362667,0.7272727272727273
PCA (n_components=50) + SMOTE,Poisson Regression,0.5,1.2592071487641148,1.0168381167945206,0.37578761106410463,0.6149525671637845,0.7363636363636363
PCA (n_components=50) + SMOTE,Poisson Regression,1.0,1.2518398090109193,1.0110962384031899,0.3830704977929339,0.6302011547389272,0.7363636363636363
PCA (n_components=50) + SMOTE,Poisson Regression,5.0,1.3861092140405886,1.1537828915440136,0.24363238826446387,0.6370136664898304,0.5818181818181818
PCA (n_components=50) + SMOTE,Poisson Regression,10.0,1.4777888762605118,1.2416635819267696,0.1402685596736205,0.6366031630735607,0.5727272727272728
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.4485722663633662,1.1659498839055518,0.17392713783143887,0.5432943528360724,0.6727272727272727
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.3827807587969294,1.134111904298602,0.24726054836419697,0.546509194197196,0.6909090909090909
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.358614965681254,1.1225185813143994,0.27334074173040723,0.5516058939160502,0.6818181818181818
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.4407120862296579,1.2007678633027576,0.18286761724234224,0.555000618796663,0.6090909090909091
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.51174022237589,1.2721328282043456,0.10031110588937509,0.549885469486066,0.5909090909090909
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.520830304555014,1.168394317357267,0.08945893204841093,0.5386127689314233,0.7272727272727273
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.402917982324484,1.0799381390085807,0.22517685228833473,0.5453791567029703,0.7363636363636363
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.3527578136389034,1.0531143936104685,0.2795926666264519,0.5491336486225609,0.7454545454545455
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.4092099997152336,1.1636744685261204,0.21821118031303233,0.5416523391709935,0.6181818181818182
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.4862876912822476,1.242005888807232,0.13035143397933813,0.5351811448673259,0.5909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.1,2.197223507418285,1.4529272074168353,-0.900581494429114,0.4977376984260046,0.6454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.5,1.5527262423941381,1.2176167307823254,0.05086539288733183,0.5608952633583786,0.6636363636363637
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,1.0,1.4245990849801768,1.1508546427853377,0.2010431126233434,0.574709395175545,0.6909090909090909
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,5.0,1.3070227489359365,1.067113532929916,0.32748137553825407,0.6049805628269853,0.7454545454545455
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,10.0,1.2966602557203242,1.058505704565361,0.3381029864961991,0.607379009753505,0.7454545454545455
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.1,1.4672567122310725,1.18226173098041,0.15247945923333095,0.5723616846263172,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,0.5,1.3730518267042056,1.1334325098546427,0.25781549460988296,0.5733026138051824,0.7181818181818181
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,1.0,1.3370298639656262,1.1167796790953102,0.2962470337277173,0.5695019979062359,0.6909090909090909
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,5.0,1.422383918057814,1.1920225477387902,0.2035258418392466,0.5507479879000259,0.6
"ElasticNet->PCA (top-200, 95%var) + SMOTE",Poisson Regression,10.0,1.4999164777957805,1.264545610272861,0.11432950844625434,0.541596990395766,0.5818181818181818
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.5544281725491562,1.2223324771992117,0.05741299129616517,0.5723271595375301,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.4139997895772365,1.1231590381711967,0.22002834233295154,0.5855503188061334,0.6972477064220184
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.365403001229945,1.0826609914320287,0.2727196758643111,0.5968201106962264,0.7339449541284404
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.3142277695927524,1.0557579198550846,0.32621488693817247,0.5948430374029288,0.7431192660550459
"Lasso (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3407934758171502,1.086436109759645,0.2986998881239965,0.5811836893022311,0.7155963302752294
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.1,1.4961198474393058,1.1360283154517785,0.1268016614896429,0.6524815986178478,0.7064220183486238
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,0.5,1.3818203800631117,1.0806483646869067,0.2551251355028573,0.6694455512399571,0.7522935779816514
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,1.0,1.3272802109413826,1.0596127344453956,0.3127648397020363,0.6813222145486164,0.7706422018348624
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,5.0,1.2719007071289836,1.0447073126947817,0.36891690084397555,0.6691658214454617,0.7614678899082569
"Ridge (alpha=1.0, top-100) + SMOTE",Poisson Regression,10.0,1.3019127561652717,1.0749889863555877,0.33878317396063107,0.6545772014850845,0.7431192660550459
PCA (n_components=50) + SMOTE,Poisson Regression,0.1,1.2551063952739745,0.9823465027807627,0.385472648872468,0.6637561316908986,0.7798165137614679
PCA (n_components=50) + SMOTE,Poisson Regression,0.5,1.2009367482627031,0.9474792991122657,0.4373732190633195,0.6748789469093078,0.7981651376146789
PCA (n_components=50) + SMOTE,Poisson Regression,1.0,1.187662943257599,0.9495917382588861,0.44974177328933707,0.680739049044838,0.7981651376146789
PCA (n_components=50) + SMOTE,Poisson Regression,5.0,1.3399802313277327,1.0915662603285987,0.29955036285894565,0.6847500898269241,0.6146788990825688
PCA (n_components=50) + SMOTE,Poisson Regression,10.0,1.450465972103795,1.2038611543937339,0.17927961314812835,0.6820239096263336,0.5963302752293578
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.4331537806897172,1.163153049475182,0.1987542859229957,0.5808897359588631,0.7155963302752294
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.3526190760792915,1.0986039164798933,0.286274607491092,0.5840995168211234,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.3196070977810712,1.0641013938180863,0.32068779465586417,0.5831370566807411,0.7339449541284404
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.404891316630994,1.1526712007105653,0.23004456577462074,0.57255947750245,0.6238532110091743
"Lasso->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.4890751115969818,1.2410277643900451,0.1350055083444497,0.5656847622140044,0.5871559633027523
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.1,1.4873114861997017,1.16024727591359,0.13705325307335225,0.6459103190386855,0.7247706422018348
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,0.5,1.383888062456612,1.1058265282929607,0.2528942855674018,0.658564536352383,0.7614678899082569
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,1.0,1.3362997293592678,1.08003088888265,0.3033929057922168,0.6687343737963247,0.7706422018348624
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,5.0,1.4016983486954668,1.1368291122491825,0.2335404223864047,0.6740776869894822,0.6422018348623854
"Ridge->PCA (top-100, 95%var) + SMOTE",Poisson Regression,10.0,1.4851266103654008,1.2191732242767697,0.1395867460935094,0.6715980483026842,0.6330275229357798
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.1,1.999100620475919,1.49745939869724,-0.5590119351800231,0.5340184012405369,0.6422018348623854
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,0.5,1.517001296224233,1.223204351252471,0.10225698273065165,0.5678657063744768,0.7064220183486238
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,1.0,1.4004877622987906,1.1395714837205653,0.2348637668283885,0.593420682515664,0.7247706422018348
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,5.0,1.2837982930977354,1.048460183471774,0.35705515302396906,0.6218535567120834,0.7706422018348624
"ElasticNet (top-200, l1r=0.5) + SMOTE",Poisson Regression,10.0,1.2792312371259835,1.045212318154544,0.36162151227804473,0.6214884856243523,0.7431192660550459
